 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Fwd Header Length.1, Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,4110.9644128322625,5378.048985623092,3521.0790584110327,5626.579580869456,4222.390590772222,3823.494332382,5685.941724684348,3588.0954904220234,5366.967494420787,3296.5715457604138,6660.1825533664,4910.552650601995,6608.622111724829,5473.758359575359,3803.4058216907674,5103.4567716846905,6402.615404389285,5281.14529537816,3776.1012627191685,4159.535245598987,2800.6429978410292,3751.7440388869445,4617.124351683535,4938.770256849673,7265.945566710772,4737.93212869419,4988.645629269318,5576.1192951092335,6802.6187482464065,0,1,6,5,5408.717904311234,6878.625354549833,3395.1587380197625,4220.570549120164,4264.55631310565,4977.908016899379,2418.854207924498,5673.814634932587,6715.6056924453915,4,1,0,2,2,3,2,2,0.14314597311978705,3617.181913150533,6030.257535924803,6768.275044991702,3703.7246698547415,3598.5691562944803,3944.2796493421565,3857.1040286913926,4345.852291465591,2948.0840111558346,5291.980203665843,4850.598159674128,3638.149288562042,6563.4053358471865,5878.245239593147,3848.4905495038556,4283.727056731944,5137.483136540384,5909.854011078835,6086.572576828456,4050.5617716258216,6070.902529544508,5511.644907840443,3788.2044520457885,4372.21612855425,4844.808013427973,4284.218349374674,Infiltration
22,4716.845870575025,4991.6128713779235,6492.009812010694,6516.295081474964,4614.664164614504,6303.581682982453,3186.27646324458,5830.718158181301,5911.904295010681,5461.148723640774,4923.730174996366,3837.5173088943475,5716.82003559238,4929.533695607118,5882.313768903943,5628.316604936859,5684.111439453751,4717.810268601557,4990.8798620294165,7542.540987461904,5782.038457086795,5070.48583108026,4351.052627587288,3470.456815101954,4111.1060810535455,5876.896431025956,5312.700325660527,5183.539917599009,6545.447638318461,2,7,3,3,6662.493562310493,5932.364339305753,2672.1370621522224,5130.893985243026,4008.898555907118,5911.271584926995,5535.847242979837,5132.814136775906,5650.8928208144125,2,1,5,2,1,6,8,0,0.16709610600312663,4752.962849475702,5520.819501915769,6515.0652239625015,6072.667440585672,6393.897358531429,6102.770586037468,2921.683925817718,4767.9730840468565,5864.25704908866,4721.248590885681,7053.173091266659,4645.131986220258,6305.651811825273,4798.2516637166445,4289.3332781271565,4396.569355404601,3557.46077909862,5505.994551669231,5811.731445370778,4297.073512995068,5258.933102271629,5125.61623001417,5243.811793712157,5914.181412026618,6255.925768939934,4927.613145066652,BENIGN
3389,4456.557838093763,5368.554793228152,5238.568151035063,4662.276687981253,5507.709177352741,5079.062649582031,4181.917059225683,4633.493212029979,5239.701709009397,5534.590476948088,5776.750772629415,4882.208278290236,4978.287261240436,4274.221476937295,5691.980133590781,4935.73646296303,5131.836974858501,5649.789086517757,5389.9756771818265,4747.620593503494,3826.5425481860802,4129.510357766918,3806.1770019071137,6002.641567976629,4603.890522051802,5128.434713677558,3623.2877111678877,3550.40191149575,6039.840449853789,3,1,1,0,5005.535203509411,4721.004905048476,5019.688439768355,5832.567089681576,4954.127696304798,6944.217740535931,5041.557457744391,5578.124315648376,3816.570261343944,2,0,1,5,5,8,2,7,0.5333082280608337,5358.635833932283,4572.097423146994,4179.443257860903,5188.626968004906,3483.949955753409,5732.871772978701,3924.2289583676998,4836.915131070404,5059.044627797399,4888.512059144423,5264.130022510006,4514.167970668395,4366.90062584434,5498.861681700824,3682.95820657435,4580.164466447673,4756.087445723057,5434.657511389661,3899.6742721905966,4895.545689285801,3069.8521969369635,5990.79312907473,5847.803900539647,5350.128752508875,5766.524466521219,5284.341529765306,DoS
21,4016.747001895754,3864.7459655461316,4642.170564061722,4606.269443647925,5015.50870724167,5217.711979523062,6262.137433274531,6253.623835049445,4374.274167314436,4986.6487691655775,5214.813817730758,5931.426083373463,5538.270182913067,5001.285472582363,4034.9619047411725,5479.291165737279,4675.172996760178,4591.445155391074,4666.332368031225,3784.7390725246632,5468.114685437835,5267.405267613667,5080.7577090285,5287.999845331059,5757.066397800576,3981.162114464194,5911.315979543484,5375.112546513227,4879.28697637774,0,1,0,5,4874.944863344272,3398.0784337560754,5108.440408609363,4947.505793286972,4133.0403878907255,3123.95238388225,5997.758727837959,5091.091213489617,4920.853270465062,7,0,6,5,0,9,5,8,0.40824464852167797,3017.367096962774,5312.224307614591,7234.852452277787,6302.918700005362,5595.984692587656,5205.672448134669,4925.617028544525,6035.822096270697,6911.293575230553,3572.8291725319405,5915.829001837818,5055.976287485829,4334.663476575066,5484.382221419749,5249.585138163036,5480.371013225121,4417.85412533966,6426.05486898576,4219.587655566355,5425.198643054872,4064.9392094548007,3998.143514402006,2319.194195629234,5948.233561880068,4635.268988075514,4947.817665361747,BENIGN
22,5502.02154009585,5780.325216126192,5142.479175338771,5223.629185311599,4195.104880705289,7240.956623433442,6775.743341643318,5247.3009472777,5936.386260839206,5901.0010777813195,5348.18611972039,5779.370663866834,4320.548474050475,6774.449735189752,6072.720815926711,4125.693286225472,5734.464668380956,3452.3590797115035,5656.276936501099,3583.8989841652906,4443.7312500315065,4932.516892732436,5629.322612497473,4992.177122118179,5985.032590423385,4749.1500816754615,4166.053891905501,5559.651993853238,5246.390576713161,1,9,8,5,5588.638315563579,5024.766285139753,4654.709697063788,4686.498324640134,4300.206483385084,5311.232591924203,3492.3506008345835,4152.101921489093,5225.9550096498215,9,4,8,0,7,0,3,5,0.31280042944332487,4084.4294448262262,7343.2718924368455,5057.905547957766,7160.328850719725,6909.010672661461,5488.058573146957,4757.60447220741,3821.3996906934026,6867.55274223873,5737.281767204426,5678.753475044983,5134.9325145163375,4406.405140361941,4849.393651845697,4457.224508109497,4275.83479533724,5271.171849991537,5960.0934408016365,4587.89561824815,5770.6052754111,4349.0024172999765,6967.940989118123,5532.204980018743,4098.674500410528,4882.427029209133,4616.948140931081,BENIGN
80,4221.401760022372,6034.125750797688,7462.219633577074,4234.484089556688,5436.827163463226,5258.1597964423745,4625.241068203825,6479.661051797081,4015.18333388538,4464.476817847911,5151.783690697173,4611.628372319763,5406.056802540907,5147.944551729441,3755.6586652722995,4954.603715658,4490.745035558127,3312.6050167860676,4855.290844044421,5796.905726735216,3282.8453936866636,6288.654679282991,3287.64055591737,2730.6896416006116,5216.747420773742,4811.126746676267,5946.923613773015,4350.4920910787905,7094.197062783358,0,8,3,4,6199.159968576498,5112.772460938519,1804.0458717029965,6454.6531748499965,5115.280320031391,6096.625707598884,5809.8988512032965,4610.335034384209,3399.3827468971413,7,6,1,3,2,9,9,4,0.8466415184498421,4359.551156778023,5834.985159126412,5360.9870134109915,4579.253269533861,5374.652031021314,5139.086630009761,4830.495296023381,5619.87649057249,4269.112756399748,7379.9972938983865,5851.304364299303,5900.77384699541,6586.976053293697,5473.764549568133,5818.345142990631,3936.0030368787675,5770.6056508639185,4927.6677385606845,6445.852661676585,4540.03658269892,4651.136894990235,4504.621629164639,3141.055446577467,2967.6697734279464,5257.089608849452,6460.5775842400435,BENIGN
445,6383.731327814325,4773.886618201555,4650.236036079906,5737.959855245417,5296.637146381672,4749.076403128187,5471.781695923543,3867.9457152308573,6540.350617639295,6104.3300406393,4274.278498028124,4443.110333606572,4993.269791869728,3821.1673470267237,4195.2613299239,5323.575240480551,6049.909174792549,5505.849819314299,4614.012105242912,6069.429504319247,6846.759103776298,6100.799290733804,3527.7217852130207,4101.5175162113665,5318.344351666403,4631.311309875007,4837.041397148279,4848.123048082042,4314.9429803335715,3,1,3,9,7304.473506907736,4759.214157121747,3909.099200647437,4532.824279413241,4088.9704692424248,6005.908112416494,5299.098579704253,6319.107211497437,4002.1747433381993,4,4,9,3,5,9,4,9,0.09823507902176576,5514.394696498638,4673.617644812075,4406.044692413354,7831.275020425433,5784.937318876209,5394.51940478648,3813.819590473465,3701.825856492278,6080.6449099961455,3658.337154067015,1938.7765278097172,3586.410840997443,5347.407270964017,5529.589682513348,5686.491641422566,3508.2928507773663,6955.893843033196,4809.250316031416,4961.207324852223,4599.452523994461,4445.46784463457,5222.130842833986,4034.6413319715307,4764.954773800611,6984.46025224768,4803.582825788614,BENIGN
21,4306.806922350463,4298.08843981088,2297.3655518396845,6054.276276999628,4419.586596730809,5455.936548869436,5421.627246410819,4344.683808878228,3024.1061494703267,5140.441432946925,5987.7065270881,5593.759378878692,4734.44835980662,4464.14443325421,3891.3134390718888,4808.616344569545,4738.458133557385,4540.8869997020975,3425.317534593256,5491.386450821238,5669.029884481877,5029.638881198111,4543.863986713909,5539.838355733259,4777.1311020938165,6117.324780932618,5141.252200027068,4424.923922932547,4416.45891515922,4,3,9,6,2885.2528591214473,5586.378581439642,6091.868924618542,6171.179862107172,4844.742264990577,4892.2129233928335,5433.5453360427055,3832.8823996123447,4460.018768128533,2,6,1,1,0,6,5,3,0.6462311045038245,6299.558599194286,6603.046289573358,3454.472806246964,6105.159758426649,3358.6597031746287,5114.907434614671,4041.2127491520787,4921.275125873148,6019.723241253852,5162.192467382431,5129.55024207637,5354.006493109778,4336.271757501385,4516.308344830224,6371.003994315278,4375.845939715568,4825.3597630448485,7266.5880186101085,5829.8657196651975,5449.850284830032,5673.294811850489,4837.89226081958,5023.991547665859,5465.181532103634,5362.188813573609,4967.316319823029,BENIGN
80,4435.632444629752,4589.12030712442,5604.458201438711,5346.500834875779,5254.320062191768,4199.844914366298,3454.59349448023,4805.407324199193,5004.870175456158,4788.4906165993725,3930.6303794757578,3727.576031929073,4982.025844188244,4622.802410395481,5570.76612827635,5637.9919323007125,4521.9423463560115,6017.953905213422,5942.830317893184,3416.35709401467,6167.303923254688,4431.056209740571,3125.7966832676857,4528.455417341773,6641.937771086868,5946.405615465895,3705.73232650355,3546.041310672429,6064.3680360073295,2,6,6,5,4739.495496007084,5746.696327329294,5423.441411356349,4453.710400342855,6040.332809534839,5380.469896949026,4334.944174913205,5650.223417921336,5030.756228550336,5,2,6,3,1,2,6,4,0.8426221456241065,4252.79517473647,4850.387670679391,4541.056561359247,4499.573819848761,5583.607201326931,6712.386250546986,5097.942479220617,5362.184942597669,5095.324560390114,5824.884529575062,4614.966123508844,5793.755630458531,4089.019077545788,5524.675777791381,4191.988388879035,6266.380221426443,4943.96606390242,5755.763317822114,5915.751516195787,4063.3104903921762,7603.577856748305,5126.885900326556,4569.648546967816,4863.751362065877,4965.361162179055,3472.997660770442,BENIGN
22,4038.0047742332445,5681.772865963792,5107.275282339929,5517.82975906775,4689.127684126796,4903.322165349148,3766.704758483733,6348.0134229228515,3241.4429130477865,5137.355946301707,5717.469763109633,4387.790931683336,4747.154953730867,5696.343903129939,4600.621818335704,5878.270560352746,2754.1014180792963,4106.865707434456,5066.150829009353,4823.723332693394,5280.339403288195,5898.154950151536,4474.428214559409,5003.544494085205,2642.5092821010808,4595.28296422469,3836.536179892343,3524.9094661719855,5235.1153920882525,9,5,6,7,4571.660860688186,5298.083826840466,4243.989296819282,3633.0092186909787,6736.481398722077,4680.428358139784,3425.1605715462883,5623.899127585513,3593.1679645037148,7,3,6,4,7,7,6,0,0.6480956963683507,4201.028403553484,5506.168904595462,5194.144135441063,3309.911225487347,3452.622077268506,4159.039093616814,4985.67448897835,3743.689428892646,5979.982607006025,5967.370389838258,4169.287266885727,5941.684726515967,6249.8430593846015,4003.9082470027406,4424.4929960250465,4181.756220328801,4349.399252396766,6194.353554802846,4293.891859432586,6261.352097533052,5632.079752763373,5686.820408100751,4887.073281281531,5834.6338967213105,4800.713019228536,6307.529766724671,BENIGN
8080,5158.6016588273005,3649.355090936783,4473.907148579878,4002.9493986950893,6434.0841662455005,5794.924556426908,7319.298639386795,6909.903344083775,4154.64096946616,6118.916470004567,3108.1008931463475,3581.49041115377,5352.963467739361,4176.31172516242,4497.817014189227,5704.701677695098,5606.96885683257,5942.1756182771,5887.303154164238,4591.277143863997,6297.594378317765,6778.40638403749,4458.675859066529,6488.395142559324,6357.529037034391,4769.445128015211,4981.7762320608945,4154.163161119067,5745.974840998776,8,9,6,1,4719.441343005307,4491.672732464431,5360.0351195442945,6613.769393263933,3744.6877712093133,3774.3496876966556,5676.289683960394,5195.030638860248,6042.551058078902,1,9,2,6,6,8,3,3,0.6824733329040341,4755.658283723679,6926.315176412709,7299.472842852255,4315.617726301746,3944.9783371289063,6917.275312001168,5590.553095607968,4613.804432313863,4563.141704818961,5435.872438947617,4256.207200231287,4635.1622129735315,5038.814941949653,6304.325727397027,4217.874148921998,4517.078662153927,5351.695610957195,6672.518864594385,5714.370103495535,4142.201221585241,5887.992676319972,6632.669923673167,5775.224212833824,3720.4796964364723,5016.496350201499,6187.406847946113,BENIGN
21,5811.92466440773,6733.181300303377,5243.62518685329,5758.7702483849,4501.660156987016,5594.138271651169,5666.366618723105,4897.322607022706,4957.095957725289,4491.991730170473,5554.40328412477,4186.350047843,6070.6940447576235,4351.244987529965,6323.595175908161,5351.228180617091,4484.516210072542,5409.628758653403,5322.8471595993,4134.077789083214,6058.325875960518,4043.4469216998395,4676.369926056445,6037.999971143015,4698.566266118758,3168.960600391325,4463.847957990597,4697.216165420473,5901.315074507643,7,1,7,8,4704.639773979586,3465.367480427579,4988.353640863132,4871.681053154421,4146.891905086473,4994.771987122277,5672.703405298159,5254.576830469001,5814.49350004563,2,7,4,9,6,5,2,6,0.7937830865984423,4682.202921489899,4271.076740514773,4756.895861741903,4295.785119026905,5147.022637976206,3842.251967473221,4932.024808012581,6541.433909878222,3988.6217442122993,3420.3260865970806,4420.4637780705125,5776.270975924491,7470.81651760388,4343.989239364628,3787.7072452895463,3981.5552115941346,4375.639150027342,4040.2905048480757,4639.146001848092,4688.044811027904,4546.977562277407,5213.4432318429945,4496.665030469447,4630.637789839396,5060.672445765281,4959.432956103101,BENIGN
445,4061.742979960058,3492.527396254474,5324.235418736427,6310.635383914459,5228.653574438266,4464.918817777095,4976.423467574927,4940.062924859247,4602.5979539105465,3952.4757677745724,5402.85005770149,5842.353440491161,4517.478846816708,4568.617916797412,4427.224108647151,6143.74392089153,4994.963971858656,3922.012319360162,3756.608373648305,4627.818739405374,6502.037735605662,4609.551341573882,3805.345053828691,6323.4385860394,6152.775098800241,6599.522051575665,5839.315639407303,4663.587602043047,6598.6417657410875,2,3,5,6,5420.680943366997,6146.522681237302,6798.46851893215,5302.19568941151,3935.6636465796537,2922.523450010759,4828.540709617961,2683.8266202665823,4408.773772120311,4,6,2,2,0,3,9,1,0.8946371972475027,4442.7867360677365,5737.274992452783,4903.278501112305,5109.786620854998,4999.63379796041,5947.52484149416,5027.489213876498,4808.922344917271,3401.997915317691,4861.463126117936,4054.2555559249695,4214.061532154327,3832.962360267913,5166.983014740109,5993.078581098196,4962.340866784339,6383.826413812554,4795.152318154229,4334.010645577579,3101.343673912451,6063.594302916065,3023.167665004273,4852.910902149749,3763.58729171837,5247.769224445946,3053.367201385509,Web Attack
3389,6941.071721892955,4168.350494052229,3908.052407608787,3998.456645381099,6112.233012605704,4983.753422927876,5052.395289130587,5870.962940137246,5557.909333214166,5101.776220554546,3965.55606273022,5072.1643496534925,6173.773633371497,4987.930442408542,5740.500389043847,5898.202395924491,5502.711958619274,4495.920181414889,3609.0755431163134,5586.405034093956,5518.775059682365,5553.295576856378,4533.867511944789,4902.667429075498,5079.259356907748,5113.400404288068,3470.058872982677,3784.9379779260325,5748.000898399305,9,1,5,1,4773.593203335813,5166.074753153354,6621.879184396061,4316.114959259152,8190.498758657144,4182.631018355617,5974.66555994867,4159.295486865558,4946.620407598747,0,1,0,7,7,4,2,7,0.08510390863587391,3768.6342417173146,5453.51220292533,4112.329867814879,4266.443163331865,4179.354324583744,4960.4329755137205,5458.7168358081035,4860.124799468844,4988.382550519156,5989.5051153880895,5545.907399986274,4566.481051635841,7988.820967340543,5704.778696994584,4198.14541044243,4987.3337086698,5268.81024178871,6110.594443717047,4502.669437311315,5109.733760195203,5569.67884445899,6441.42237029511,4901.308966380653,5372.027999687741,5468.276350042302,4443.966157538613,BENIGN
443,4589.1913466599735,4339.202229967912,4093.3945846088236,3897.5670352658763,3971.996071103781,5214.010999021173,3577.474012262922,5096.437405163004,6266.427167368961,5775.171606769472,4749.541110955964,4291.062797993411,4057.5450740679858,4511.202473720714,4788.708709097758,5300.295189993644,5702.696382370075,5280.791782902431,4705.158013502459,4363.043152108034,2672.6635646911855,3413.0288748275752,5691.896776495926,5757.482961907473,3706.356579093678,5932.57618102663,4407.7023880609695,4245.703215520312,3027.707523667017,9,0,0,3,4808.336233926265,2933.2277953917487,4604.285765606131,4365.665305047709,5499.738149492592,4782.68374109716,3511.892986119493,5460.528895022492,5113.185147950178,8,7,4,2,0,9,6,7,0.7510822168007744,3971.8011843278846,5047.229440524645,4985.517623221916,5365.326706164269,5538.600111777158,5815.617568710313,4999.731505563165,5559.600673449733,4294.055998808939,3243.0506251971638,4066.4430371902827,4235.652369556185,6360.068873459595,4158.518976538204,3328.2322755078285,4197.557576566565,5026.560407020896,8237.192968762402,4141.030949844896,5095.967057237915,5080.637351130656,3320.062375316621,7218.377623480968,4610.598325507535,3903.6795388191185,5275.3033977222,BENIGN
443,4521.722226956687,4406.9500870427155,5298.1963970339875,5006.189529961948,6356.260452149997,4914.199639402647,6966.294775725596,4912.60185252176,4265.3668282131985,4118.879013147327,6628.598440441356,6527.462512212762,5282.566572952031,4913.783267326157,4525.923102778447,5023.607909752151,4430.462612653067,4917.490733151807,4905.081399464927,6098.541102714007,4984.499908836286,5619.608577204819,5698.063164850026,6006.488066518839,3004.7085496076647,4326.876723682439,6657.815075284646,5667.408836475699,6905.08605274637,3,8,6,1,4457.582298748183,4006.43737835163,6689.3127596429595,6537.479589480837,3327.3287701130103,6043.032477779438,6444.6723494048365,4889.311237693639,4255.575822124778,1,2,9,3,0,1,7,5,0.6540534912459911,6372.33254680064,2447.5590816107333,6590.858089457084,3977.291925331995,4902.213091711434,5926.733967510643,6268.803255074141,4386.610508314352,4972.775981007733,7406.985237903211,6361.855363968572,6954.272462204438,5914.620491559958,4014.1053900759357,4019.9223820779266,6829.30118887695,4041.473403612365,4486.059266255451,4836.804657676432,6126.696921002137,4741.905797106076,5640.893060267106,3992.121414783448,4350.509943652647,4519.9236734868455,4054.543221101043,BENIGN
21,5455.429246137589,4068.9807178063343,4358.297030655631,5125.425580317593,6621.828725091564,6039.691092864526,5119.18302859955,5576.812984773023,4064.408500270976,4434.2667277894325,7172.937113174261,4561.586264009315,4260.364610503362,4062.7302696461297,4645.530086970776,4142.099542288552,4119.533728693723,5145.107032501348,3470.1734846251456,5416.765083358009,7096.816699253666,5831.779547003946,5552.664889347396,5817.797938224796,5710.374837331657,5059.0081047259355,5564.173630017535,3753.8689903574395,2931.6660734785414,5,8,4,8,5566.666737729063,4872.652632227112,6002.25275489693,6989.080350833936,6097.586602943594,6102.309725391602,2849.2461151823486,7240.253732768566,5554.878437156585,9,1,9,9,2,4,3,3,0.6486533379953715,5919.252750858945,4677.953605077636,6511.243646725061,4980.805527551855,5259.14448652117,4512.101403251702,4041.3482655459443,4141.919104396665,6727.581927361722,6570.030528796991,6501.247313799566,4176.44265968183,3312.5602298718395,4701.367916972693,4505.15334748462,5099.284348468462,5110.882347287842,3823.6980502993083,5372.297197353845,4561.522128767076,5406.228892651511,6381.267850787552,4156.661106890963,5266.913282687668,1382.2932965323207,4380.7911145551025,DDoS
21,4329.164624416461,4490.409768868138,3872.0153245210663,3949.6986517410214,3887.240419338701,6287.622142236514,5385.429459076445,4268.9267899598035,4858.464510529453,4914.602602009974,5091.386132033882,5713.432674786511,4790.173724688884,4027.2784135545535,5504.998772812407,6333.4609537421675,5655.198154278377,6397.427933863173,5604.422190412162,4646.006905825249,4328.756795024563,4192.097584663055,3156.6536502023037,3975.9846551905302,5399.280988652033,5492.173548185969,5213.490081479343,5472.62949788459,4484.505284482869,5,0,3,1,4518.949993804424,4852.433802346314,7139.239981511766,4447.745135007111,6348.4404774522045,4194.943538397829,4963.463367737802,5688.914134331514,5849.625137808914,9,1,7,7,3,3,8,8,0.6182920819186948,5700.818929678604,6052.118162317414,5916.190571756648,4332.204506797053,3960.3101753127403,4054.1903149271056,4448.4815242665,5851.809962641713,4757.6267777144085,3656.5045927095744,5191.050598961919,6686.662442180799,3645.6420917533587,5267.048182669532,5141.943107646825,5241.081843118916,5764.887184654057,5320.536428338811,4952.358029928369,5773.224977209123,6152.825417045411,5588.068375702617,4116.948136447276,5530.634853946758,4358.024951628975,3824.184697270901,DoS
445,3263.8155002743615,6143.520402343509,5379.898879530171,5741.944456735158,5073.252561478008,4641.288256746092,5527.931433159996,6125.550251358222,4318.955233140423,4052.714073966652,4687.100912867177,3758.027639311992,3822.64013770598,3112.412492934288,4543.8257510742815,6320.35581142302,5183.037627283236,5634.99069117159,5325.259300930577,5823.261759580422,6133.944074869637,5404.482427272411,4399.801296569476,4212.935250585639,2396.1682602061387,4923.002298820622,4839.939515840822,3606.216857864845,3782.2658521694157,1,0,8,3,5907.856258274732,4217.7491262232315,3339.4543089882345,6496.700065495577,5269.8419398217475,5173.176828788135,5116.277468582722,4793.313570362752,4295.152415597157,7,7,8,7,0,1,2,9,0.02529274896806144,4580.533491452225,3846.790248196808,3976.690276705406,5567.934433033494,4520.999699766274,4757.459634318379,4264.766887717552,3813.02956153219,5344.148786542229,4270.242787426103,4584.921289356916,4239.668657359242,4194.246295717621,5684.936854848362,3579.2016476779418,4747.936648753609,6570.050687695968,4126.799136326464,6445.778123289844,5625.822967187865,4016.595969140382,4872.910026668176,6447.4531908078025,5459.924362984477,7242.655815239122,4254.614530554095,BENIGN
445,4607.974330278921,3841.9462071072003,5824.932668099528,5448.395192792626,5808.755188601116,3338.3816593247143,4183.969374088596,5575.682270320995,5614.866243753181,4859.878042649663,4914.358664566992,5253.900457882292,4507.503896125553,4492.105276377826,5920.927015928006,3578.417626246839,7209.603543050469,4035.517525891756,4151.824600025833,5456.639205864594,4412.180087996409,5459.892328363693,3837.012215979883,5346.4363900660865,5007.113055837929,3923.8572991197525,5047.0369982001,5148.028288114841,3906.4971349801563,9,7,4,1,5549.100267615167,4982.144458126073,5997.497862109365,4057.3219170419993,5235.826632656961,6031.56510166406,3620.7072714641936,6696.2223042632295,6141.43532041593,2,1,1,3,0,4,0,4,0.28203638323988633,4319.691812101999,5499.785952468204,5565.015247606621,3989.1071534492435,6148.611618244009,4627.024905943772,5271.055204925829,4842.229732718598,5133.11504911104,6287.089963158163,5174.465173627021,5797.162294771584,5213.307930285676,5298.516220234808,4314.254383753169,4813.796119788322,5095.873182783363,5139.876187642207,4030.2925787004897,5612.637629204089,5408.00192351866,5524.6992484434,5447.101785268914,5348.015843962073,4659.001419289464,3879.473875867726,BENIGN
80,5379.762000933787,5082.200422091504,4817.440398798106,3396.394401926311,5520.775368440043,3603.6863063950573,4700.6233641147255,3655.483062176574,4125.752199345855,7100.186490340988,3371.308618954715,4681.514543169969,4678.689735556108,6107.668145748457,5102.00966540047,4211.919024369255,5349.51188872818,3507.0445502957423,3537.3788923785573,5757.190300987067,6956.192751649031,6219.372781979115,5039.406200594532,5309.890394950735,4776.380971066206,4909.966052845354,3938.2217940403198,3211.6898150618517,5772.041214589916,5,9,8,0,5582.388601647461,3704.015643553331,7096.767369057857,6360.778579881302,5005.3174881082605,5280.166309654702,5204.125597423393,4793.463780879123,5422.4214065106535,5,7,2,3,8,8,5,8,0.3857012413022376,5965.059914030447,5518.524312534138,4678.1880312950625,3959.3353308941782,4086.677385104564,5610.753589239252,5208.603088857573,4027.546959406218,5779.686724215169,3993.846955529932,3378.777114694097,4158.755453148013,3740.320891851726,4234.8255781991975,5961.942685358016,4376.188646143498,3419.3672532179426,4768.2000336103365,6016.2801989767795,4273.4627095828,3051.6846336378712,6038.048838174231,6468.219300669901,4612.5236419606945,5739.5506257822,5357.338124097442,BENIGN
80,4358.252392172304,4254.831864630542,5929.525859535572,5231.215491694166,4846.022847797784,5830.729187451924,3595.151169857933,5153.069042379831,2914.373056064021,3967.5444824200576,4707.695877569129,5746.244602378724,3303.0036576151824,4695.512807721198,4959.970655103847,4489.951749172914,6662.458898069235,6114.110747366845,5425.208513906566,5058.172698938236,5030.037466351534,6263.591404594402,5954.700843492803,4612.875382676963,5483.978483272177,5135.786292641867,2241.9544860999927,5363.709405375682,3128.972756276229,6,2,5,7,6978.582881394655,5239.976499413116,3431.6186348087285,5094.683849527324,4994.416937754397,5594.606431563755,3792.517188711833,5373.653084478949,3877.9735713666832,8,6,0,7,4,2,3,4,0.9862668922193206,5589.030593713225,4927.922540177761,3773.0240781369807,3461.238450364057,5428.78733611307,4210.691166419759,5452.772956642451,5394.98925920012,4990.250270563833,4168.296120156729,4603.515251267081,6226.114146641945,6852.272201399765,4986.314845476295,4714.133913180718,4792.67370825299,4187.452475240224,4695.619672926903,5501.5074192099055,3448.6441298768036,4219.185428995379,5484.9467684134315,5956.356521952343,5992.785178777837,5795.574466162961,5244.346422730779,BENIGN
80,5608.896004867346,6849.492104301411,4253.538062772998,5943.511453986161,5420.567489788864,3571.3138901344846,4890.4963225437,4031.0184368466057,4368.677676264494,4275.429186366538,6393.311088404182,4279.621804412989,6933.671823722871,4802.435568426449,5448.167223646366,4648.756628037763,4969.846661917143,6381.979306431992,5410.838316316477,4328.336489660961,4925.020576541362,5541.372346905242,5022.91550033073,2646.7252869663394,5216.934689673507,3919.3600164339214,3771.5045652904455,5848.504141515079,5586.02201486147,4,6,3,4,5142.935216919979,5419.64222958187,3780.7904467933404,5136.394768338372,6253.62936901054,4824.3239842564035,5059.558229389832,4991.7744767136055,4910.527905811787,9,1,5,3,5,2,8,9,0.05824448731507437,4174.627200129918,6806.342699235942,6048.695417022536,4536.592064613731,5425.083917765542,5280.143821760315,5712.524661145319,4350.902648461676,5177.31169056543,4494.034615382945,5275.990070500567,5837.102508622992,6982.411119546454,5808.538149087222,5276.400130736302,4214.1862606664145,6064.430004315849,6890.595206477627,3916.9919067136525,3793.6679836981084,6289.6056503237705,4239.612271281298,3407.945205187387,5523.833098270974,4129.5164027625015,4567.321685758716,BENIGN
